aborgardt.badWAF,executed,fpb.json,R3,dharma,0,941,59
aborgardt.badWAF,executed,fsq-js.json,R3,dharma,0,335,171
aborgardt.badWAF,executed,fsq.json,R3,dharma,461,333,127
aborgardt.badWAF,executed,fts-js.json,R3,dharma,0,18,224
aborgardt.badWAF,executed,fts.json,R3,dharma,0,27,216
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R3,dharma,0,758,93
aborgardt.badWAF,executed,sixCombinedFilter.json,R3,dharma,0,1270,1
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R3,dharma,0,510,140
aborgardt.badWAF,executed,threeCombinedFilter.json,R3,dharma,0,965,54
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R3,dharma,0,448,155
aborgardt.badWAF,executed,twoCombinedFilter.json,R3,dharma,0,1134,33
aborgardt.badWAF,executed,fbtq-js.json,R3,smarty,4,2,1
aborgardt.badWAF,executed,fbtq.json,R3,smarty,33,7,25
aborgardt.badWAF,executed,fdq-js.json,R3,smarty,0,279,226
aborgardt.badWAF,executed,fdq.json,R3,smarty,3,0,2
aborgardt.badWAF,executed,fe-js.json,R3,smarty,41,1,39
aborgardt.badWAF,executed,fe.json,R3,smarty,53,4,48
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R3,smarty,0,5054,2
aborgardt.badWAF,executed,fiveCombinedFilter.json,R3,smarty,0,4491,14
aborgardt.badWAF,executed,fka-js.json,R3,smarty,94,26,67
aborgardt.badWAF,executed,fka.json,R3,smarty,5,1,3
aborgardt.badWAF,executed,fkjs-js.json,R3,smarty,132,0,131
aborgardt.badWAF,executed,fkjs.json,R3,smarty,11,0,10
aborgardt.badWAF,executed,fks-js.json,R3,smarty,0,1,262
aborgardt.badWAF,executed,fks.json,R3,smarty,13,0,12
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R3,smarty,0,4780,30
aborgardt.badWAF,executed,fourCombinedFilter.json,R3,smarty,12,6,5
aborgardt.badWAF,executed,fpb-js.json,R3,smarty,0,4720,28
aborgardt.badWAF,executed,fpb.json,R3,smarty,0,4878,19
aborgardt.badWAF,executed,fsq-js.json,R3,smarty,2,0,1
aborgardt.badWAF,executed,fsq.json,R3,smarty,74,17,56
aborgardt.badWAF,executed,fts-js.json,R3,smarty,0,0,261
